filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,end_col_offset,line_range,more_info
./example/settings/dev.py,hardcoded_password_string,B105,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: 'abc123',56,13,21,[56],https://bandit.readthedocs.io/en/1.7.6/plugins/b105_hardcoded_password_string.html
./example/tests/__init__.py,hardcoded_password_default,B107,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: 'pw',17,4,19,"[17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",https://bandit.readthedocs.io/en/1.7.6/plugins/b107_hardcoded_password_default.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,23,4,101,[23],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,24,4,109,[24],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,28,4,85,[28],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,40,4,99,[40],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,44,4,87,[44],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,52,4,99,[52],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,53,4,96,[53],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,61,4,19,[61],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,62,4,99,[62],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,70,4,33,[70],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,75,4,29,[75],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,76,4,37,[76],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,77,4,71,[77],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,85,4,101,[85],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,86,4,42,"[86, 87, 88]",https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,92,4,85,[92],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
