filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,end_col_offset,line_range,more_info
./doc/motor_extensions.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,106,12,44,[106],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./motor/core.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,133,8,62,[133],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./motor/core.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,231,8,62,[231],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./motor/core.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,690,8,77,"[690, 691]",https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./motor/core.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,714,8,41,"[714, 715]",https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./motor/core.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,758,8,41,"[758, 759]",https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./motor/core.py,exec_used,B102,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/78.html,Use of exec detected.,1270,8,34,"[1270, 1271, 1272, 1273, 1274, 1275, 1276, 1277, 1278, 1279]",https://bandit.readthedocs.io/en/1.7.6/plugins/b102_exec_used.html
./motor/metaprogramming.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,230,8,71,[230],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./motor/metaprogramming.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,352,4,51,[352],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./motor/motor_tornado.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,80,4,46,[80],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./motor/util.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,60,8,64,[60],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./test/assert_logs_backport.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,40,8,37,[40],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./test/asyncio_tests/test_asyncio_client.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,https://cwe.mitre.org/data/definitions/377.html,Probable insecure usage of temp file/directory.,68,25,50,[68],https://bandit.readthedocs.io/en/1.7.6/plugins/b108_hardcoded_tmp_directory.html
./test/asyncio_tests/test_asyncio_ipv6.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,31,8,40,"[31, 32, 33]",https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./test/asyncio_tests/test_asyncio_pool.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,76,33,48,[76],https://bandit.readthedocs.io/en/1.7.6/blacklists/blacklist_calls.html#b311-random
./test/asyncio_tests/test_asyncio_son_manipulator.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,28,8,39,[28],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./test/asyncio_tests/test_asyncio_tests.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,75,16,28,[75],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./test/asyncio_tests/test_asyncio_tests.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,157,16,46,[157],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./test/high_availability/ha_tools.py,blacklist,B404,LOW,HIGH,https://cwe.mitre.org/data/definitions/78.html,Consider possible security implications associated with the subprocess module.,28,0,17,[28],https://bandit.readthedocs.io/en/1.7.6/blacklists/blacklist_imports.html#b404-import-subprocess
./test/high_availability/ha_tools.py,blacklist,B404,LOW,HIGH,https://cwe.mitre.org/data/definitions/78.html,Consider possible security implications associated with the subprocess module.,61,4,34,[61],https://bandit.readthedocs.io/en/1.7.6/blacklists/blacklist_imports.html#b404-import-subprocess
./test/high_availability/ha_tools.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,https://cwe.mitre.org/data/definitions/78.html,subprocess call - check for execution of untrusted input.,108,11,64,[108],https://bandit.readthedocs.io/en/1.7.6/plugins/b603_subprocess_without_shell_equals_true.html
./test/high_availability/ha_tools.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,160,8,39,[160],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./test/high_availability/ha_tools.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,227,8,39,[227],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./test/high_availability/ha_tools.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,246,4,35,[246],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./test/high_availability/ha_tools.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,263,8,39,[263],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
